1	Adair	t	f	\N
2	Anika	f	t	\N
3	Ashok	t	f	indian
4	Ciel	f	t	english
5	Delphia	f	t	\N
6	Era	f	t	\N
7	Eulia	f	t	\N
8	Fakhri	t	f	arabic
9	Reah	f	t	\N
10	Gita	f	t	indian
11	Gusta	f	t	\N
12	Haley	f	t	english
13	Herk	t	f	\N
14	Issy	t	f	\N
15	Jayel	f	t	\N
16	Jem	t	f	english
17	Kaila	f	t	\N
18	Lanty	t	f	\N
19	Melle	f	t	\N
20	Minta	f	t	\N
21	Naomh	f	t	irish
22	Rhbeen	t	f	arabic
23	Sotiria	f	t	greek
24	Tovia	f	t	\N
25	Wilda	f	t	\N
26	Aaliyah	f	t	english (modern)
27	Aapeli	t	f	finnish
28	Aapo	t	f	finnish
29	Aaren	t	t	english
30	Aarne	t	f	finnish
31	Aarón	t	f	spanish
32	Aaron	t	f	english, biblical
33	Aatami	t	f	finnish
34	Aatto	t	f	finnish
35	Aatu	t	f	finnish
36	Abaddon	t	f	biblical
37	Abbán	t	f	irish
38	'Abbas	t	f	arabic
39	Abbey	f	t	english
40	Abbie	f	t	english
41	Abby	f	t	english
42	Abd-Al-Aziz	t	f	arabic
43	Abd-Allah	t	f	arabic
44	Abd-Al-Malik	t	f	arabic
45	Abd-Al-Qadir	t	f	arabic
46	Abd-Al-Rahman	t	f	arabic
47	Abdul	t	f	arabic
48	Abdul-Aziz	t	f	arabic
49	Abdullah	t	f	arabic
50	Abdul-Rahman	t	f	arabic
51	Abe	t	f	english, jewish
52	Abednego	t	f	biblical
53	Abegail	f	t	spanish
54	Ábel	t	f	hungarian
55	Abel	t	f	english, french, spanish, biblical
56	Abelone	f	t	danish
57	Abena	f	t	african
58	Abeni	f	t	african
59	Abhay	t	f	indian
60	Abiah	t	t	biblical
61	Abidan	t	f	biblical
62	Abidemi	t	f	african
63	Abiel	t	f	biblical
64	Abigail	f	t	english, german, biblical
65	Abigayle	f	t	english (modern)
66	Abihu	t	f	biblical
67	Abijah	t	t	biblical
68	Abilene	f	t	biblical
69	Abimael	t	f	biblical
70	Abiram	t	f	biblical
71	Abisai	t	f	biblical (variant)
72	Abishag	f	t	biblical
73	Abishai	t	f	biblical
74	Abital	f	t	biblical
75	'Abla	f	t	arabic
76	Abner	t	f	english, biblical
77	Abraham	t	f	english, jewish, biblical
78	Abram	t	f	biblical
79	Absalom	t	f	english, biblical
80	Absolon	t	f	french
81	Acacia	f	t	english
82	Acacius	t	f	ancient greek (latinized)
83	Acantha	f	t	greek mythology (latinized)
84	Ace	t	f	english
85	Achaicus	t	f	biblical, ancient greek (latinized)
86	Achan	t	f	biblical
87	Achieng	f	t	african
88	Achille	t	f	french, italian
89	Achilles	t	f	greek mythology (latinized)
90	Achim	t	f	german
91	Acke	t	f	swedish
92	Ada	f	t	english
93	Adah	f	t	biblical
94	Adalbert	t	f	ancient germanic, german
95	Adalberto	t	f	italian, spanish, portuguese
96	Adalheid	f	t	german
97	Adalia	t	f	biblical
98	Ádám	t	f	hungarian
99	Adam	t	f	english, french, german, polish, russian, romanian, biblical
100	Adamina	f	t	english
101	Adamo	t	f	italian
102	Adán	t	f	spanish
103	Adão	t	f	portuguese
104	Adara	f	t	\N
105	Addie	f	t	english
106	Addison	t	t	english
107	Addy	f	t	english
108	Adel	t	f	arabic
109	Adela	f	t	english
110	Adélaïde	f	t	french
111	Adelaide	f	t	english
112	Adèle	f	t	french
113	Adelheid	f	t	german, dutch
114	Adelia	f	t	english
115	Adelina	f	t	italian, portuguese, spanish
116	Adeline	f	t	french, english
117	Adelle	f	t	english
118	Adelmar	t	f	german
119	Adem	t	f	turkish
120	Aden	t	f	\N
121	Adena	f	t	\N
122	Adhara	f	t	astronomy
123	Adhiambo	f	t	african
124	Adi	f	t	jewish
125	Adil	t	f	arabic
126	Adina	t	t	biblical
127	Adino	t	f	biblical
128	Adisa	t	f	african
129	Aditya	t	f	indian
130	Adjoa	f	t	african
131	Adlai	t	f	biblical
132	Adolf	t	f	german
133	Adolfo	t	f	italian, spanish
134	Adolph	t	f	english
135	Adolphe	t	f	french
136	Adolphus	t	f	history
137	Adonai	t	f	theology
138	Adonia	f	t	\N
139	Adonijah	t	f	biblical
140	Adonis	t	f	greek mythology
141	Adora	f	t	spanish
142	Adorinda	f	t	esperanto
143	Adorján	t	f	hungarian
144	Adrasteia	f	t	greek mythology
145	Adrastos	t	f	greek mythology
146	Adria	f	t	english
147	Adriaan	t	f	dutch
148	Adrián	t	f	spanish
149	Adrian	t	f	english, romanian, russian
150	Adriana	f	t	italian, spanish, portuguese, romanian, english
151	Adrianna	f	t	english
152	Adrianne	f	t	english
153	Adriano	t	f	italian
154	Adrien	t	f	french
155	Adrienn	f	t	hungarian
156	Adrienne	f	t	french
157	Adwoa	f	t	african
158	Aegle	f	t	greek mythology (latinized)
159	Ælfwine	t	f	anglo-saxon
160	Aella	f	t	greek mythology
161	Ælred	t	f	anglo-saxon
162	Aemilia	f	t	ancient roman
163	Aeneas	t	f	roman mythology
164	Aengus	t	f	irish
165	Aeolus	t	f	greek mythology (latinized)
166	Aeron (1)	t	t	welsh
167	Aeron (2)	t	t	welsh mythology
168	Aeronwen	f	t	welsh
169	Aeronwy	f	t	welsh
170	Æsc	t	f	anglo-saxon
171	Aeschylus	t	f	ancient greek (latinized)
172	Aeson	t	f	greek mythology (latinized)
173	Aesop	t	f	ancient greek (anglicized)
174	Æðelbert	t	f	anglo-saxon
175	Æðelfrid	t	f	anglo-saxon
176	Æðelmær	t	f	anglo-saxon
177	Æðelred	t	f	anglo-saxon
178	Æðelstan	t	f	anglo-saxon
179	Æðelþryð	f	t	anglo-saxon
180	Afanasi	t	f	russian
181	Afanasy	t	f	russian
182	Afanen	f	t	welsh
183	Afia	f	t	african
184	Afolabi	t	f	african
185	Afon	t	t	welsh
186	Afonso	t	f	portuguese
187	Afra	f	t	\N
188	Africa	f	t	english
189	Afua	f	t	african
190	Agafya	f	t	russian
191	Agamemnon	t	f	greek mythology
192	Agape	f	t	greek, ancient greek
193	Agapios	t	f	greek, ancient greek
194	Agata	f	t	italian, spanish, polish, czech, slovene, russian
195	Agatha	f	t	english
196	Agathangelos	f	t	ancient greek
197	Agathe	f	t	french, german, greek, ancient greek
198	Agathon	t	f	ancient greek
199	Agaue	f	t	greek mythology
200	Aggie	f	t	english
201	Aghavni	f	t	armenian
202	Ági	f	t	hungarian
203	Aglaia	f	t	greek mythology, greek
204	Aglaya	f	t	russian
205	Aglea	f	t	\N
206	Ágnes	f	t	hungarian
207	Agnès	f	t	french
208	Agnes	f	t	english, german, dutch, scandinavian
209	Agnese	f	t	italian, latvian
210	Agnessa	f	t	russian
211	Agneta	f	t	swedish
212	Agnethe	f	t	german
213	Agnieszka	f	t	polish
214	Agostina	f	t	italian
215	Agostinho	t	f	portuguese
216	Agostino	t	f	italian
217	Ágoston	t	f	hungarian
218	Ágota	f	t	hungarian
219	Agrafena	f	t	russian
220	Agrippa	t	f	ancient roman, biblical
221	Agrippina	f	t	ancient roman
222	Agrona	f	t	celtic mythology
223	Águeda	f	t	spanish
224	Agustín	t	f	spanish
225	Ah	t	t	chinese
226	Ahab	t	f	biblical
227	Aharon	t	f	jewish
228	Ahmad	t	f	arabic
229	Ahmed	t	f	arabic
230	Ahmet	t	f	turkish
231	Ahriman	t	f	near eastern mythology
232	Ahtahkakoop	t	f	native american
233	Ahura Mazda	t	f	near eastern mythology
234	Ahuva	f	t	jewish
235	Ai (1)	f	t	japanese
236	Ai (2)	f	t	chinese
237	Aias	t	f	greek mythology
238	Aida	f	t	english
239	Aidan	t	t	irish, scottish
240	Aiden	t	f	\N
241	Aignéis	f	t	irish
242	Aikaterine	f	t	greek
243	Ailbhe	t	t	irish
244	Aileas	f	t	scottish
245	Aileen	f	t	scottish, english
246	Ailill	t	f	irish, irish mythology
247	Ailín	t	f	irish
248	Ailís	f	t	irish
249	Ailpein	t	f	scottish
250	Ailsa	f	t	scottish
251	Aimé	t	f	french
252	Aimée	f	t	french
253	Aimo	t	f	finnish
254	Aina	f	t	spanish
255	Aindrea	t	f	scottish
256	Aindréas	t	f	irish
257	Aindriú	t	f	irish
258	Áine	f	t	irish
259	Aingeal	f	t	irish
260	Aino	f	t	finnish
261	Ainsley	t	t	english, scottish
262	Ainslie	t	t	english, scottish
263	Aintzane	f	t	basque
264	Aiolos	t	f	greek mythology
265	'Aisha	f	t	arabic
266	Aislin	f	t	irish, english
267	Aisling	f	t	irish
268	Aislinn	f	t	irish
269	Aithne	f	t	irish
270	Aitor	t	f	basque
271	Ajax	t	f	greek mythology (latinized)
272	Ajeet	t	f	indian
273	Ajit	t	f	indian
274	Ajith	t	f	indian
275	Akakios	t	f	greek, ancient greek
276	Akamu	t	f	hawaiian
277	Akanksha	f	t	indian
278	Akeem	t	f	arabic
279	Akemi	f	t	japanese
280	Akhil	t	f	indian
281	Aki	t	t	japanese
282	Akiko	f	t	japanese
283	Akilah	f	t	arabic
284	Akilina	f	t	russian
285	Akim	t	f	russian
286	Akinyi	f	t	african
287	Akio	t	f	japanese
288	Akira	t	f	japanese
289	Akiva	t	f	jewish
290	Akoni	t	f	hawaiian
291	Akosua	f	t	african
292	Aksel	t	f	danish, norwegian
293	Aksinya	f	t	russian
294	Aku	t	f	finnish
295	Akua	f	t	african
296	Akulina	f	t	russian
297	Al	t	f	english
298	Alaba	f	t	african
299	Alain	t	f	french
300	Alaina	f	t	english
301	Alan	t	f	english, scottish
302	Alana	f	t	english
303	Alanis	f	t	english
304	Alanna	f	t	english
305	Alannah	f	t	english
306	Alannis	f	t	english
307	Alaois	t	f	irish
308	Alaric	t	f	history
309	Alasdair	t	f	scottish
310	Alastair	t	f	scottish
311	Alastar	t	f	irish
312	Alastríona	f	t	irish
313	Alayna	f	t	english
314	Alba	f	t	italian, spanish
315	Alban	t	f	english, german
316	Alberic	t	f	english
317	Albert	t	f	english, french
318	Alberta	f	t	english, italian
319	Albertina	f	t	italian, german, portuguese, english
320	Albertine	f	t	french
321	Alberto	t	f	italian, spanish, portuguese
322	Albina	f	t	italian
323	Albrecht	t	f	german
324	Alby	t	f	irish
325	Alcaeus	t	f	ancient greek (latinized)
326	Alcippe	f	t	greek mythology (latinized)
327	Alcyone	f	t	greek mythology (latinized)
328	Alden	t	f	english
329	Aldo	t	f	italian
330	Aldous	t	f	english
331	Aldrick	t	f	\N
332	Alea	f	t	english (modern)
333	Alease	f	t	english
334	Alec	t	f	english
335	Alechjo	t	f	esperanto
336	Aled	t	f	welsh
337	Aleesha	f	t	english (modern)
338	Aleit	f	t	german
339	Alejandra	f	t	spanish
340	Alejandro	t	f	spanish
341	Alejo	t	f	spanish
342	Aleksandar	t	f	bulgarian, macedonian, croatian, serbian
343	Aleksander	t	f	polish, slovene, albanian
344	Aleksandr	t	f	russian
345	Aleksandra	f	t	russian, polish, serbian, bulgarian, slovene
346	Aleksandrina	f	t	serbian, croatian, russian
347	Aleksandro	t	f	esperanto
348	Aleksanteri	t	f	finnish
349	Aleksei	t	f	russian
350	Aleksi	t	f	finnish
351	Alene	f	t	english
352	Alenka	f	t	slovene
353	Ales	t	f	czech
354	Alesha	f	t	english (modern)
355	Alessa	f	t	italian
356	Alessandra	f	t	italian
357	Alessandro	t	f	italian
358	Alessia	f	t	italian
359	Alessio	t	f	italian
360	Aleta	f	t	english
361	Aletha	f	t	english
362	Alethea	f	t	english
363	Alex	t	t	english
364	Alexa	f	t	english
365	Alexander	t	f	english, german, dutch
366	Alexandr	t	f	czech
367	Alexandra	f	t	german, scandinavian, dutch, english, greek, portuguese, romanian, czech, hungarian, ancient greek
368	Alexandre	t	f	french, portuguese, hungarian
369	Alexandrea	f	t	english
370	Alexandria	f	t	english
371	Alexandrie	f	t	french
372	Alexandrina	f	t	english
373	Alexandros	t	f	greek, ancient greek
374	Alexandru	t	f	romanian
375	Alexei	t	f	russian
376	Alexej	t	f	czech
377	Alexia	f	t	english, german
378	Alexina	f	t	english
379	Alexis (1)	t	f	german, french, english, ancient greek
380	Alexis (2)	f	t	english
381	Alexius	t	f	ancient greek (latinized)
382	Alexus	f	t	english
383	Alf	t	f	english
384	Alfeo	t	f	italian
385	Alfhild	f	t	norwegian, swedish
386	Alfons	t	f	german
387	Alfonsina	f	t	italian
388	Alfonso	t	f	spanish, italian
389	Alfréd	t	f	hungarian
390	Alfred	t	f	english, french
391	Alfreda	f	t	english, polish, german, italian
392	Alfredo	t	f	italian, spanish, portuguese
393	Alfsigr	f	t	ancient scandinavian
394	Algar	t	f	english
395	Alger	t	f	english
396	Algernon	t	f	english
397	Ali	t	f	arabic
398	Alia	f	t	arabic
399	Aliah	f	t	\N
400	Alice	f	t	english, french
401	Alicia	f	t	spanish, english
402	Alida	f	t	hungarian
403	Aliisa	f	t	finnish
404	Alin	t	f	romanian
405	Alina (1)	f	t	arabic
406	Alina (2)	f	t	german, polish
407	Aline	f	t	french, english
408	Alis	f	t	welsh
409	Alisa	f	t	english
410	Alisha	f	t	english
411	Alisia	f	t	english
412	Alison	t	t	english, french
413	Alissa	f	t	english
414	Alistair	t	f	scottish
415	Alister	t	f	scottish
416	Alisya	f	t	english (modern)
417	Alix	t	t	english
418	Aliyah	f	t	jewish
419	Aliz	f	t	hungarian
420	Aliza	f	t	jewish
421	Allan	t	f	english, scottish
422	Allannah	f	t	english
423	Allegra	f	t	english, italian
424	Allegria	f	t	english
425	Allen	t	f	english, scottish
426	Allie	f	t	english
427	Allison	f	t	english
428	Allon	t	f	biblical
429	Ally	f	t	english
430	Allycia	f	t	english (modern)
431	Allyn	t	f	english
432	Allyson	f	t	english
433	Alma	f	t	english
434	Almas	f	t	arabic, iranian
435	Almira	f	t	english
436	Almudena	f	t	spanish
437	Alodia	f	t	\N
438	Alois	t	f	german, czech
439	Aloisia	f	t	german
440	Aloisio	t	f	portuguese
441	Alojz	t	f	slovene
442	Alon	t	f	jewish
443	Alondra	f	t	spanish
444	Alonso	t	f	spanish
445	Alonzo	t	f	italian
446	Aloysius	t	f	english, german, dutch
447	Alp	t	f	turkish
448	Alpertti	t	f	finnish
449	Alpha	t	t	english
450	Alphaeus	t	f	biblical
451	Alphonse	t	f	french
452	Alphonsine	f	t	french
453	Alphonso	t	f	italian
454	Alphonsus	t	f	\N
455	Alphonzo	t	f	english
456	Alpin	t	f	scottish
457	Alta	f	t	\N
458	Altan	t	f	turkish
459	Alte	f	t	jewish
460	Alter	t	f	jewish
461	Althea	f	t	greek mythology (latinized)
462	Alton	t	f	english
463	Aludra	f	t	astronomy
464	Alun	t	f	welsh
465	Alva	t	f	\N
466	Alvah	t	f	biblical
467	Alvar	t	f	english
468	Álvaro	t	f	spanish, portuguese
469	Alvena	f	t	english
470	Alvilda	f	t	danish
471	Alvin	t	f	english
472	Alvina	f	t	english
473	Alvis	t	f	norse mythology
474	Alwilda	f	t	english
475	Alwyn	t	f	english
476	Alya	f	t	arabic
477	Alyce	f	t	english (modern)
478	Alyona	f	t	russian
479	Alys	f	t	english (modern)
480	Alysha	f	t	english (modern)
481	Alyson	f	t	english
482	Alyssa	f	t	english
483	Alyssia	f	t	english
484	Alyusha	t	f	russian
485	Alyx	f	t	english
486	Alzbeta	f	t	czech, slovak
487	Ama	f	t	african
488	Amabel	f	t	english
489	Amada	f	t	spanish
490	Amadeo	t	f	italian
491	Amadeus	t	f	late roman
492	Amadi (1)	f	t	african
493	Amadi (2)	t	f	african
494	Amal (1)	t	t	arabic
495	Amal (2)	t	f	biblical
496	Amala	f	t	indian
497	Amália	f	t	hungarian
498	Amalia	f	t	german, english
499	Amalric	t	f	ancient germanic
500	Amalthea	f	t	greek mythology
501	Amanda	f	t	english
502	Amandine	f	t	english
503	Amando	t	f	spanish
504	Amani	f	t	arabic
505	Amar	t	f	indian
506	Amara	f	t	\N
507	Amaranta	f	t	english
508	Amarante	f	t	french, ancient greek
509	Amardad	t	f	\N
510	Amariah	t	f	biblical
511	Amaryllis	f	t	english
512	Amaterasu	f	t	far eastern mythology
513	Amato	t	f	italian
514	Amaury	t	f	french
515	Amaya	f	t	japanese
516	Amber	f	t	english
517	Ambra	f	t	italian
518	Ambre	f	t	french
519	Ambrogino	t	f	italian
520	Ambrogio	t	f	italian
521	Ambroise	t	f	french
522	Ambrose	t	f	english
523	Ambrosia	f	t	ancient greek
524	Ambrosine	f	t	english
525	Ambrosio	t	f	spanish, portuguese
526	Ambrus	t	f	hungarian
527	Amedea	f	t	italian
528	Amédée	t	f	french
529	Amedeo	t	f	italian
530	Amedeus	t	f	english
531	Amélia	f	t	portuguese
532	Amelia	f	t	english
533	Amélie	f	t	french
534	Amen	t	f	egyptian mythology
535	Amenhotep	t	f	ancient egyptian
536	America	f	t	english
537	Americo	t	f	spanish, portuguese
538	Amerigo	t	f	italian
539	Amethyst	f	t	english
540	Amhlaidh	t	f	scottish
541	Amhlaoibh	t	f	irish
542	Ami	f	t	english (modern)
543	Amias	t	f	english
544	Amice	f	t	english
545	Amie	f	t	english
546	Amika	f	t	esperanto
547	Amilcar	t	f	portuguese, spanish
548	Amilia	f	t	english
549	Amin	t	f	arabic
550	Amina	f	t	arabic
551	Aminda	f	t	esperanto
552	Aminta	f	t	\N
553	Amir (1)	t	f	arabic
554	Amir (2)	t	f	jewish
555	Amira	f	t	arabic
556	Amita	f	t	indian
557	Amittai	t	f	biblical
558	Amity	f	t	english
559	Ammiel	t	f	biblical
560	Ammon	t	f	egyptian mythology (hellenized)
561	Amon	t	f	egyptian mythology
562	Amos	t	f	biblical, english, jewish
563	Amparo	f	t	spanish
564	Amrit	t	t	indian
565	Amrita	f	t	indian
566	Amy	f	t	english
567	Amyas	t	f	english
568	Amynta	f	t	\N
569	An	t	t	chinese
570	Ana	f	t	spanish, portuguese, slovene, bulgarian, romanian, croatian, serbian
571	Anacleto	t	f	italian, spanish, portuguese
572	Anacletus	t	f	ancient greek (latinized)
573	Anahid	f	t	armenian
574	Anahita	f	t	near eastern mythology
575	Anaïs	f	t	provençal, catalan, french
576	Anaitis	f	t	near eastern mythology (hellenized)
577	Anakin	t	f	literature
578	Anakoni	t	f	hawaiian
579	Anan (1)	t	t	african
580	Anan (2)	t	f	biblical
581	Anand	t	f	indian
582	Ananda	f	t	indian
583	Anani	t	f	biblical
584	Ananias	t	f	biblical
585	Ananta	t	f	indian
586	Ananth	t	f	indian
587	Anantha	t	f	indian
588	Anargyros	t	f	greek
589	Anaru	t	f	maori
590	Anas	t	f	arabic
591	Anass	t	f	arabic
592	Anastacia	f	t	english
593	Anastas	t	f	spanish
594	Anastasia	f	t	russian, greek, ancient greek
595	Anastasie	f	t	french
596	Anastasio	t	f	italian
597	Anastasios	t	f	greek, ancient greek
598	Anastasius	t	f	ancient greek (latinized)
599	Anasztáz	t	f	hungarian
600	Anasztázia	f	t	hungarian
601	Anat	f	t	near eastern mythology
602	Anath (1)	t	f	biblical
603	Anath (2)	f	t	near eastern mythology
604	Anatole	t	f	french
605	Anatoli	t	f	russian
606	Anatolius	t	f	ancient greek (latinized)
607	Anatoly	t	f	russian
608	Anatu	f	t	near eastern mythology
609	Anaxagoras	t	f	ancient greek
610	Anca	f	t	romanian
611	Anchjo	t	f	esperanto
612	Andela	f	t	czech
613	Ander	t	f	basque
614	Anders	t	f	scandinavian
615	Anderson	t	f	english
616	Andor	t	f	norwegian
617	Andra	f	t	english
618	András	t	f	hungarian
619	Andras	t	f	welsh
620	Andraste	f	t	celtic mythology
621	André	t	f	french, portuguese
622	Andrea (1)	t	f	italian
623	Andrea (2)	f	t	english, german, czech, slovak, hungarian, scandinavian
624	Andreas	t	f	german, greek, scandinavian, ancient greek
625	Andrée	f	t	french
626	Andreea	f	t	romanian
627	Andrei	t	f	russian, bulgarian, romanian
628	Andreia	f	t	portuguese
629	Andrej	t	f	slovene, czech, croatian
630	Andreja	f	t	slovene
631	Andrés	t	f	spanish
632	Andreu	t	f	catalan
633	Andrew	t	f	english, biblical
634	Andriana	f	t	english
635	Andries	t	f	dutch
636	Andrija	t	f	croatian, serbian
637	Andrina	f	t	english
638	Andris	t	f	hungarian
639	Andriy	t	f	ukrainian
640	Andro	t	f	croatian
641	Androcles	t	f	ancient greek (latinized)
642	Andromache	f	t	greek mythology
643	Andromeda	f	t	greek mythology
644	Andronikos	t	f	ancient greek
645	Andrzej	t	f	polish
646	Andy	t	f	english
647	Ane	f	t	danish
648	Aneirin	t	f	welsh
649	Anelie	f	t	german
650	Anemone	f	t	english
651	Aneurin	t	f	welsh
652	Anfisa	f	t	russian
653	Angel	t	t	english
654	Ángela	f	t	spanish
655	Angela	f	t	english, italian, german, romanian, slovene
656	Angèle	f	t	french
657	Angelia	f	t	english
658	Angelica	f	t	english, italian, romanian
659	Angelika	f	t	german
660	Angelina	f	t	english, italian
661	Angeline	f	t	french
662	Angelique	f	t	french
663	Angelita	f	t	spanish
664	Angelle	f	t	english
665	Angelo	t	f	italian
666	Angelos	t	f	greek
667	Angerona	f	t	roman mythology
668	Angharad	f	t	welsh
669	Angie	f	t	english
670	Angus	t	f	scottish, irish, english
671	Angyalka	f	t	hungarian
672	Ania	f	t	russian, polish
673	Anibal	t	f	spanish, portuguese
674	Anica	f	t	slovene
675	Anicetus	t	f	ancient greek (latinized)
676	Aniela	f	t	polish
677	Aniketos	t	f	greek, ancient greek
678	Anikó	f	t	hungarian
679	Anima (1)	f	t	indian
680	Anima (2)	f	t	english
681	Aniruddha	t	f	indian
682	Anisa	f	t	arabic
683	Anise	f	t	english
684	Anisim	t	f	russian
685	Anita	f	t	spanish
686	Anja	f	t	scandinavian
687	Anjali	f	t	indian
688	Anjelica	f	t	english (modern)
689	Anka	f	t	polish
690	Anke	f	t	german, dutch
691	Ankur	t	f	indian
692	Ann	f	t	english
693	Archie	t	f	scottish, english
694	Anna	f	t	english, italian, german, dutch, scandinavian, greek, hungarian, polish, russian, czech, bulgarian, icelandic
695	Annabel	f	t	english
696	Annabella	f	t	english, italian
697	Annabelle	f	t	english
698	Annalisa	f	t	english
699	Annas	t	f	biblical
700	Anne	f	t	french, english, german, scandinavian
701	Anneka	f	t	english
702	Anneke	f	t	dutch
703	Anneli	f	t	finnish
704	Annelie	f	t	german, scandinavian
705	Anneliese	f	t	german
706	Annelise	f	t	danish
707	Annemarie	f	t	dutch, german
708	Annetta	f	t	english, italian
709	Annette	f	t	french
710	Annice	f	t	english
711	Annick	f	t	breton
712	Annie	f	t	english
713	Anniina	f	t	finnish
714	Annika	f	t	dutch, swedish, finnish
715	Annikki	f	t	finnish
716	Annis	f	t	english
717	Annmarie	f	t	english
718	Annunciata	f	t	italian
719	Annunziata	f	t	italian
720	Annuska	f	t	hungarian
721	Anona	f	t	english
722	Anouk	f	t	dutch
723	Anoush	f	t	armenian
724	Anouska	f	t	russian
725	Anraí	t	f	irish
726	Ansel	t	f	\N
727	Anselm	t	f	english
728	Anselma	f	t	german, dutch, italian, spanish
729	Anselme	t	f	french
730	Anselmo	t	f	italian, spanish, portuguese
731	Ansgar	t	f	german, scandinavian
732	Anshel	t	f	jewish
733	Anson	t	f	english
734	Antal	t	f	hungarian
735	Antanas	t	f	lithuanian
736	Ante	t	f	croatian
737	Antero	t	f	finnish
738	Anthea	f	t	greek mythology (latinized)
739	Anthony	t	f	english
740	Antigone	f	t	greek mythology
741	Antigonus	t	f	ancient greek (latinized)
742	Antiope	f	t	greek mythology
743	Antipater	t	f	ancient greek (anglicized)
744	Antje	f	t	german, dutch
745	Anto	t	f	croatian
746	Antoine	t	f	french
747	Antoinette	f	t	french
748	Anton	t	f	german, russian, scandinavian, bulgarian, slovene, romanian
749	Antonella	f	t	italian
750	Antonello	t	f	italian
751	Antonette	f	t	english
752	Antoni	t	f	polish, catalan
753	Antonia	f	t	english, italian, spanish, portuguese, german, scandinavian, dutch, ancient roman
754	Antonie	f	t	czech
755	Antonietta	f	t	spanish, italian
756	Antonija	f	t	croatian, slovene
757	Antonina	f	t	polish, russian
758	Antonino	t	f	italian
759	Antonio	t	f	spanish, italian, portuguese
760	Antonius	t	f	ancient roman, dutch
761	Antono	t	f	esperanto
762	Antony	t	f	english
763	Antti	t	f	finnish
764	Antun	t	f	croatian
765	Antwan	t	f	english (modern)
766	Anubis	t	f	egyptian mythology (hellenized)
767	Anunciación	f	t	spanish
768	Anupam	t	f	indian
769	Anushka	f	t	russian
770	Anwar	t	f	arabic
771	Anwen	f	t	welsh
772	Anwer	t	f	arabic
773	Anya	f	t	russian
774	Aodh	t	f	irish, scottish
775	Aodhán	t	f	irish, scottish
776	Aoibheann	f	t	irish
777	Aoibhín	f	t	irish
778	Aoide	f	t	greek mythology
779	Aoife	f	t	irish, irish mythology
780	Aonghas	t	f	scottish, irish
781	Aonghus	t	f	scottish, irish, irish mythology
782	Aphra	f	t	\N
783	Aphrodisia	f	t	ancient greek
784	Aphrodisios	t	f	ancient greek
785	Aphrodite	f	t	greek mythology
786	Apikalia	f	t	hawaiian
787	Apolinar	t	f	spanish
788	Apollinaire	t	f	french
789	Apollinaris	t	f	ancient greek
790	Apollinariya	f	t	russian
791	Apolline	f	t	french
792	Apollo	t	f	greek mythology (latinized)
793	Apollodoros	t	f	ancient greek
794	Apollonia	f	t	ancient greek
795	Apollonios	t	f	ancient greek
796	Apolonija	f	t	slovene
797	Apostolis	t	f	greek
798	Apostolos	t	f	greek
799	Apphia	f	t	biblical
800	Appius	t	f	ancient roman
801	April	f	t	english
802	Aquila	t	f	biblical, ancient roman
803	Arabella	f	t	english, italian
804	Araceli	f	t	spanish
805	Aracelis	f	t	\N
806	Aracely	f	t	\N
807	Arachne	f	t	greek mythology
808	Aragorn	t	f	literature
809	Araminta	f	t	\N
810	Aran	f	t	\N
811	Aranka	f	t	hungarian
812	Aranrhod	f	t	welsh, welsh mythology
813	Arantxa	f	t	basque
814	Aras	t	f	lithuanian
815	Arata	t	f	japanese
816	Aravinda	t	f	indian
817	Arcadia	f	t	late roman
818	Arcangelo	t	f	italian
819	Arcelia	f	t	spanish
820	Archelaus	t	f	ancient greek (latinized), biblical
821	Archibald	t	f	scottish, english
822	Archimedes	t	f	ancient greek
823	Archippos	t	f	ancient greek
824	Ardal	t	f	irish
825	Ardashir	t	f	iranian
826	Arden	t	f	english
827	Ardghal	t	f	irish
828	Arduino	t	f	italian
829	Areli	t	f	biblical
830	Ares	t	f	greek mythology
831	Aretha	f	t	english
832	Arethusa	f	t	greek mythology
833	Arevig	f	t	armenian
834	Argus	t	f	greek mythology (latinized)
835	Argyris	t	f	greek
836	Argyros	t	f	ancient greek
837	Ari (1)	t	f	jewish
838	Ari (2)	t	f	ancient scandinavian
839	Aria	f	t	english
840	Ariadne	f	t	greek mythology, english
841	Ariana	f	t	english
842	Ariane	f	t	english, french
843	Arianna	f	t	italian
844	Arianne	f	t	french
845	Arianrhod	f	t	welsh, welsh mythology
846	Aric	t	f	english
847	Ariel	t	t	biblical, jewish
848	Ariella	f	t	english
849	Arielle	f	t	english
850	Arienne	f	t	french
851	Aries	t	f	roman mythology
852	Arik	t	f	\N
853	Arina	f	t	russian
854	Arisha	f	t	russian
855	Arista	f	t	astronomy
856	Aristide	t	f	french
857	Aristides	t	f	ancient greek
858	Aristocles	t	f	ancient greek (latinized)
859	Aristodemos	t	f	ancient greek, greek mythology
860	Aristomache	f	t	ancient greek
861	Ariston	t	f	ancient greek
862	Aristophanes	t	f	ancient greek
863	Aristotle	t	f	ancient greek (latinized)
864	Arisu	f	t	japanese
865	Arisztid	t	f	hungarian
866	Arjan	t	f	dutch
867	Arjun	t	f	indian
868	Arjuna	t	f	indian
869	Arkadi	t	f	russian
870	Arkadios	t	f	ancient greek
871	Arkady	t	f	russian
872	Arkell	t	f	english
873	Arleen	f	t	english
874	Arlen	t	f	\N
875	Arlene	f	t	english
